product_code_or_sku,orders,revenue,qty_sold,Date
NLE5SP_6DT_CS11,2,452.6,2,2022-04-08
NLE5SP_6DVL_68TA,2,565.3,2,2022-04-08
NLE5SP_8DBK_48SS,2,919.81,15,2022-04-08
NLE5SP_6DT_48SS,3,1476.99,5,2022-04-08
NLE5SP_6DT_60SSCF,3,2296.65,7,2022-04-08
NLE5SB_36072M,2,119.76,6,2022-04-08
NLE5SP_6DT_VC,2,142.66,2,2022-04-08
NLE5RU_97S,1,155.52,72,2022-04-08
NLE5SP_6DP_XRB,1,173.64,2,2022-04-08
NLE5SP_6DVL_48,1,189.24,1,2022-04-08
NLE5SP_8DT_VC,1,0.0,1,2022-04-08
NLE5IM_BM0110,0,0.0,0,2022-04-08
NLE5SE_6UT_48,0,0.0,0,2022-04-08
NLE5SB_36048M,0,0.0,0,2022-04-08
NLE5SA_8116,0,0.0,0,2022-04-08
NLE5SP_6DT_60SSCF,0,0.0,0,2022-04-09
NLE5UM_6150,0,0.0,0,2022-04-09
SFTEYSG1000025645,0,0.0,0,2022-04-09
NLE5SP_6DBK_AD,0,0.0,0,2022-04-09
NLE5SP_6DBK_DS,0,0.0,0,2022-04-09
NLE5SP_6DBK_TL,0,0.0,0,2022-04-09
NLE5SP_6DBK_48SS,0,0.0,0,2022-04-09
NLE5SP_6DBK_24,0,0.0,0,2022-04-09
NLE5SP_5DT_SC,0,0.0,0,2022-04-09
NLE5SE_6UT_48,0,0.0,0,2022-04-09
NLE5SP_6DP_36SSCF,0,0.0,0,2022-04-09
NLE5SP_6DP_SC,1,17.29,1,2022-04-09
NLE5SP_8DT_VC,0,0.0,0,2022-04-09
NLE5CF_LGL,1,164.0,1,2022-04-09
NLE5SP_6DBK_48,1,62.08,1,2022-04-09
NLE5SP_6DBK_E90,1,69.42,2,2022-04-09
NLE5RU_97S,2,97.68,42,2022-04-09
NLE5SB_36048M,1,85.2,5,2022-04-09
NLE5SP_6DT_CS11,0,0.0,0,2022-04-09
NLE5SP_6DT_F6,0,0.0,0,2022-04-09
NLE5SP_6DT_FC,0,0.0,0,2022-04-09
NLE5SP_6DVL_48,0,0.0,0,2022-04-09
NLE5SP_6DVL_46TA,0,0.0,0,2022-04-09
NLE5SP_6DT_XRS,0,0.0,0,2022-04-09
NLE5SP_6DT_VC,0,0.0,0,2022-04-09
NLE5SP_6DVL_68TA,0,0.0,0,2022-04-09
NLE5SP_6DT_60CF,0,0.0,0,2022-04-09
NLE5SP_6DT_48SS,0,0.0,0,2022-04-09
NLE5SP_6DT_36SS,0,0.0,0,2022-04-09
NLE5SP_6DP_XRB,0,0.0,0,2022-04-09
NLE5SP_6DP_VC,0,0.0,0,2022-04-09
NLE5SP_6DVL_AD,0,0.0,0,2022-04-09
NLE5SP_6DVL_ADC,0,0.0,0,2022-04-09
NLE5SP_6DVL_ADT,0,0.0,0,2022-04-09
NLE5SP_6DVL_E45,0,0.0,0,2022-04-09
NLE5SP_8DBK_48SS,0,0.0,0,2022-04-09
NLE5IM_BM0110,0,0.0,0,2022-04-09
NLE5AS_335CL_C24,0,0.0,0,2022-04-09
NLE5SA_8115,0,0.0,0,2022-04-09
NLE5SA_8116,0,0.0,0,2022-04-09
NLE5RU_100S,0,0.0,0,2022-04-09
NLE5SC_SUPERCEDAR,0,0.0,0,2022-04-09
NLE5SB_36072M,0,0.0,0,2022-04-09
NLE5UM_6150,0,0.0,0,2022-04-10
SFTEYSG1000025645,0,0.0,0,2022-04-10
NLE5SP_5DT_SA,0,0.0,0,2022-04-10
NLE5SP_6DBK_24,0,0.0,0,2022-04-10
NLE5SP_6DBK_E45,0,0.0,0,2022-04-10
NLE5SP_6DBK_E90,0,0.0,0,2022-04-10
NLE5SP_6DP_SC,1,0.0,1,2022-04-10
NLE5SP_6DP_VC,1,0.0,1,2022-04-10
NLE5SP_6DP_XRB,0,0.0,0,2022-04-10
NLE5SP_6DT_48SS,0,0.0,0,2022-04-10
NLE5SP_6DT_60CF,0,0.0,0,2022-04-10
NLE5SP_6DT_CS11,0,0.0,0,2022-04-10
NLE5SP_6DBK_TL,0,0.0,0,2022-04-10
NLE5SP_6DP_36SSCF,0,0.0,0,2022-04-10
NLE5NC_1443,1,22.99,1,2022-04-10
NLE5SP_6DBK_AD,1,29.39,1,2022-04-10
NLE5SP_6DBK_DS,1,49.62,1,2022-04-10
NLE5AS_335CL_C24,1,55.8,6,2022-04-10
NLE5SP_6DBK_48,1,62.08,1,2022-04-10
NLE5CO_55300_20,1,2.9,1,2022-04-10
NLE5SP_6DBK_48SS,1,76.31,1,2022-04-10
NLE5SP_6DT_36SS,1,225.65,1,2022-04-10
NLE5CF_LGL,2,328.0,2,2022-04-10
NLE5SP_6DT_60SSCF,1,336.75,1,2022-04-10
NLE5SE_6UT_48,3,1176.0,6,2022-04-10
NLE5SP_6DT_XRS,1,123.98,1,2022-04-10
NLE5SP_8DBK_48SS,0,0.0,0,2022-04-10
NLE5SP_6DVL_E45,0,0.0,0,2022-04-10
NLE5SP_6DT_F6,0,0.0,0,2022-04-10
NLE5SP_6DT_FC,0,0.0,0,2022-04-10
NLE5SP_6DT_LB,0,0.0,0,2022-04-10
NLE5SP_6DT_VC,0,0.0,0,2022-04-10
NLE5SP_6DVL_46TA,0,0.0,0,2022-04-10
NLE5SP_6DVL_48,0,0.0,0,2022-04-10
NLE5SP_6DVL_68TA,0,0.0,0,2022-04-10
NLE5SP_6DVL_AD,0,0.0,0,2022-04-10
NLE5SP_6DVL_ADC,0,0.0,0,2022-04-10
NLE5SP_6DVL_ADT,0,0.0,0,2022-04-10
NLE5SP_6DVL_ADWD,0,0.0,0,2022-04-10
NLE5SP_8DT_VC,0,0.0,0,2022-04-10
NLE5IM_BM0110,0,0.0,0,2022-04-10
NLE5SB_36072M,0,0.0,0,2022-04-10
NLE5SC_SUPERCEDAR,0,0.0,0,2022-04-10
NLE5RU_100S,0,0.0,0,2022-04-10
NLE5SA_8115,0,0.0,0,2022-04-10
NLE5SA_8116,0,0.0,0,2022-04-10
NLE5RU_97S,0,0.0,0,2022-04-10
NLE5SE_6UT_48,0,0.0,0,2022-04-11
NLE5SC_SUPERCEDAR,0,0.0,0,2022-04-11
NLE5SB_36072M,0,0.0,0,2022-04-11
NLE5NC_1443,0,0.0,0,2022-04-11
NLE5SA_8115,0,0.0,0,2022-04-11
NLE5RU_97S,0,0.0,0,2022-04-11
NLE5AS_335CL_C24,1,28.77,3,2022-04-11
NLE5SP_5DT_SA,1,28.58,1,2022-04-11
NLE5SP_6DBK_24,1,27.62,1,2022-04-11
NLE5SP_6DBK_AD,1,26.45,1,2022-04-11
NLE5SP_5DT_SC,1,23.54,1,2022-04-11
NLE5SP_6DP_SC,3,19.02,3,2022-04-11
NLE5CO_55300_20,1,2.9,1,2022-04-11
NLE5SP_8DT_VC,0,0.0,0,2022-04-11
NLE5SP_6DT_CS11,1,205.73,1,2022-04-11
NLE5SP_6DVL_ADT,2,156.84,2,2022-04-11
NLE5SP_6DT_48SS,1,300.81,1,2022-04-11
NLE5SP_6DT_60SSCF,3,1653.45,5,2022-04-11
NLE5CF_LGL,2,328.0,2,2022-04-11
NLE5SP_6DVL_68TA,2,565.3,2,2022-04-11
NLE5SP_6DT_VC,1,130.77,1,2022-04-11
NLE5SP_6DVL_AD,1,66.14,1,2022-04-11
NLE5SP_6DBK_48,1,55.87,1,2022-04-11
NLE5SP_6DVL_ADC,1,37.27,1,2022-04-11
NLE5SP_6DBK_E45,1,66.32,2,2022-04-11
NLE5SP_6DT_XRS,1,123.98,1,2022-04-11
NLE5SP_6DT_F6,1,119.37,1,2022-04-11
NLE5SA_8116,1,112.4,8,2022-04-11
NLE5SP_6DBK_TL,1,106.03,1,2022-04-11
NLE5SP_6DP_XRB,1,89.5,1,2022-04-11
NLE5SB_36048M,1,85.2,5,2022-04-11
NLE5SP_6DBK_48SS,1,76.31,1,2022-04-11
NLE5SP_6DBK_DS,0,0.0,0,2022-04-11
NLE5SP_6DBK_E90,0,0.0,0,2022-04-11
NLE5SP_6DVL_E45,0,0.0,0,2022-04-11
NLE5SP_6DVL_ADWD,0,0.0,0,2022-04-11
NLE5SP_6DVL_48,0,0.0,0,2022-04-11
NLE5SP_6DVL_46TA,0,0.0,0,2022-04-11
NLE5SP_6DT_FC,0,0.0,0,2022-04-11
NLE5SP_8DBK_48SS,0,0.0,0,2022-04-11
NLE5SP_6DP_36SSCF,0,0.0,0,2022-04-11
NLE5SP_6DT_60CF,0,0.0,0,2022-04-11
NLE5SP_6DT_36SS,0,0.0,0,2022-04-11
NLE5SP_6DP_VC,1,0.0,1,2022-04-11
NLE5UM_6150,0,0.0,0,2022-04-11
SFTEYSG1000025645,0,0.0,0,2022-04-11
NLE5IM_BM0110,0,0.0,0,2022-04-11
NLE5SP_6DT_60SSCF,0,0.0,0,2022-04-12
NLE5CO_55300_20,0,0.0,0,2022-04-12
SFTEYSG1000025645,0,0.0,0,2022-04-12
NLE5UM_6150,0,0.0,0,2022-04-12
NLE5SP_5DT_SA,1,0.0,1,2022-04-12
NLE5SP_6DBK_48,0,0.0,0,2022-04-12
NLE5SP_6DP_XRB,0,0.0,0,2022-04-12
NLE5SP_6DP_36SSCF,0,0.0,0,2022-04-12
NLE5SP_6DBK_48SS,0,0.0,0,2022-04-12
NLE5SP_6DBK_DS,0,0.0,0,2022-04-12
NLE5SP_6DBK_E45,0,0.0,0,2022-04-12
NLE5SP_6DBK_E90,0,0.0,0,2022-04-12
NLE5SP_6DT_36SS,0,0.0,0,2022-04-12
NLE5SP_6DT_48SS,0,0.0,0,2022-04-12
NLE5SP_5DT_SC,2,23.54,2,2022-04-12
NLE5SP_6DBK_AD,1,29.39,1,2022-04-12
NLE5SA_8115,2,32.46,2,2022-04-12
NLE5SP_6DP_SC,1,19.02,1,2022-04-12
NLE5SP_6DVL_ADT,1,78.42,1,2022-04-12
NLE5SB_36072M,1,79.84,4,2022-04-12
NLE5AS_335CL_C24,1,9.89,1,2022-04-12
NLE5SP_6DT_60CF,1,330.23,1,2022-04-12
NLE5SP_6DVL_48,2,693.88,4,2022-04-12
NLE5SE_6UT_48,2,784.0,4,2022-04-12
NLE5SP_6DBK_TL,1,117.81,1,2022-04-12
NLE5SP_6DT_VC,2,130.77,2,2022-04-12
NLE5CF_LGL,1,164.0,1,2022-04-12
NLE5SP_6DVL_46TA,0,0.0,0,2022-04-12
NLE5SP_6DVL_68TA,0,0.0,0,2022-04-12
NLE5SP_6DVL_AD,0,0.0,0,2022-04-12
NLE5SP_6DVL_ADC,1,0.0,1,2022-04-12
NLE5SP_6DVL_ADWD,0,0.0,0,2022-04-12
NLE5SP_8DBK_48SS,0,0.0,0,2022-04-12
NLE5SP_6DT_CS11,1,0.0,1,2022-04-12
NLE5SP_6DT_F6,1,0.0,1,2022-04-12
NLE5SP_6DT_FC,0,0.0,0,2022-04-12
NLE5SP_6DT_XRS,1,0.0,1,2022-04-12
NLE5SP_8DT_VC,0,0.0,0,2022-04-12
NLE5IM_BM0110,0,0.0,0,2022-04-12
NLE5NC_1443,0,0.0,0,2022-04-12
NLE5SB_36048M,0,0.0,0,2022-04-12
NLE5SC_SUPERCEDAR,0,0.0,0,2022-04-12
NLE5RU_100S,0,0.0,0,2022-04-12
NLE5SA_8116,0,0.0,0,2022-04-12
NLE5RU_97S,0,0.0,0,2022-04-12
NLE5AS_335CL_C24,0,0.0,0,2022-04-13
NLE5CF_LGL,0,0.0,0,2022-04-13
NLE5UM_6150,0,0.0,0,2022-04-13
SFTEYSG1000025645,0,0.0,0,2022-04-13
NLE5SP_5DT_SC,0,0.0,0,2022-04-13
NLE5SP_6DBK_48,0,0.0,0,2022-04-13
NLE5SP_6DBK_48SS,0,0.0,0,2022-04-13
NLE5SP_6DBK_E45,0,0.0,0,2022-04-13
NLE5SP_6DP_36SSCF,0,0.0,0,2022-04-13
NLE5SP_6DP_VC,0,0.0,0,2022-04-13
NLE5SP_6DBK_TL,0,0.0,0,2022-04-13
NLE5SP_6DBK_24,1,27.62,1,2022-04-13
NLE5SP_6DBK_AD,1,29.39,1,2022-04-13
NLE5SP_6DBK_E90,1,34.71,1,2022-04-13
NLE5SP_6DBK_DS,1,49.62,1,2022-04-13
NLE5SP_6DVL_ADWD,1,64.07,1,2022-04-13
NLE5SP_6DP_SC,1,19.02,1,2022-04-13
NLE5CO_55300_20,1,2.9,1,2022-04-13
NLE5SP_6DVL_46TA,1,224.24,1,2022-04-13
NLE5SP_6DT_36SS,1,225.65,1,2022-04-13
NLE5SA_8115,2,235.38,16,2022-04-13
NLE5SP_6DT_XRS,1,240.52,2,2022-04-13
NLE5SP_6DT_VC,2,261.54,2,2022-04-13
NLE5SP_6DT_60SSCF,1,336.75,1,2022-04-13
NLE5SP_8DT_VC,2,702.78,3,2022-04-13
NLE5SP_6DVL_48,1,173.47,1,2022-04-13
NLE5SP_5DT_SA,2,85.74,3,2022-04-13
NLE5SP_6DP_XRB,1,89.5,1,2022-04-13
NLE5SP_6DT_F6,1,119.37,1,2022-04-13
NLE5SP_6DVL_68TA,0,0.0,0,2022-04-13
NLE5SP_6DVL_AD,0,0.0,0,2022-04-13
NLE5SP_6DVL_ADC,0,0.0,0,2022-04-13
NLE5SP_6DVL_ADT,0,0.0,0,2022-04-13
NLE5SP_6DVL_E45,0,0.0,0,2022-04-13
NLE5SP_6DT_48SS,0,0.0,0,2022-04-13
NLE5SP_6DT_60CF,0,0.0,0,2022-04-13
NLE5SP_6DT_CS11,0,0.0,0,2022-04-13
NLE5SP_6DT_FC,0,0.0,0,2022-04-13
NLE5SP_8DBK_48SS,0,0.0,0,2022-04-13
NLE5NC_1443,0,0.0,0,2022-04-13
NLE5IM_BM0110,0,0.0,0,2022-04-13
NLE5SE_6UT_48,0,0.0,0,2022-04-13
NLE5RU_97S,0,0.0,0,2022-04-13
NLE5RU_100S,0,0.0,0,2022-04-13
NLE5SB_36048M,0,0.0,0,2022-04-13
NLE5SB_36072M,0,0.0,0,2022-04-13
NLE5SC_SUPERCEDAR,0,0.0,0,2022-04-13
NLE5SA_8116,0,0.0,0,2022-04-13
NLE5CF_LGL,0,0.0,0,2022-04-14
NLE5UM_6150,0,0.0,0,2022-04-14
SFTEYSG1000025645,0,0.0,0,2022-04-14
NLE5SP_6DBK_48SS,0,0.0,0,2022-04-14
NLE5SP_6DP_VC,0,0.0,0,2022-04-14
NLE5SP_6DT_48SS,0,0.0,0,2022-04-14
NLE5SP_6DT_60CF,0,0.0,0,2022-04-14
NLE5SP_6DT_CS11,0,0.0,0,2022-04-14
NLE5SP_6DP_36SSCF,0,0.0,0,2022-04-14
NLE5SP_6DT_FC,1,63.31,1,2022-04-14
NLE5SP_6DBK_E45,1,66.32,2,2022-04-14
NLE5SP_5DT_SC,3,70.62,3,2022-04-14
NLE5SP_6DVL_ADT,1,78.42,1,2022-04-14
NLE5SP_6DVL_E45,1,97.45,1,2022-04-14
NLE5SP_6DBK_E90,1,104.13,3,2022-04-14
NLE5SP_6DP_SC,2,57.06,3,2022-04-14
NLE5CO_55300_20,1,8.7,3,2022-04-14
NLE5SP_6DBK_24,1,27.62,1,2022-04-14
NLE5SP_6DBK_DS,1,49.62,1,2022-04-14
NLE5SP_6DBK_AD,1,29.39,1,2022-04-14
NLE5SP_6DBK_48,1,248.32,4,2022-04-14
NLE5SP_8DT_VC,2,468.52,2,2022-04-14
NLE5SP_6DVL_68TA,2,565.3,2,2022-04-14
NLE5SE_6UT_48,1,784.0,4,2022-04-14
NLE5SP_6DT_60SSCF,2,990.05,3,2022-04-14
NLE5SP_6DT_XRS,1,240.52,2,2022-04-14
NLE5SP_6DBK_TL,1,117.81,1,2022-04-14
NLE5SP_6DT_F6,1,119.37,1,2022-04-14
NLE5SP_6DT_VC,1,130.77,1,2022-04-14
NLE5SP_6DP_XRB,2,179.0,2,2022-04-14
NLE5SP_6DT_36SS,1,225.65,1,2022-04-14
NLE5SP_8DBK_48SS,0,0.0,0,2022-04-14
NLE5SP_6DT_LB,0,0.0,0,2022-04-14
NLE5SP_6DVL_48,0,0.0,0,2022-04-14
NLE5SP_6DVL_AD,0,0.0,0,2022-04-14
NLE5SP_6DVL_ADC,0,0.0,0,2022-04-14
NLE5SP_6DVL_ADWD,0,0.0,0,2022-04-14
NLE5SP_6DVL_46TA,0,0.0,0,2022-04-14
NLE5IM_BM0110,0,0.0,0,2022-04-14
NLE5NC_1443,0,0.0,0,2022-04-14
NLE5SB_36072M,0,0.0,0,2022-04-14
NLE5SC_SUPERCEDAR,0,0.0,0,2022-04-14
NLE5SA_8115,0,0.0,0,2022-04-14
NLE5SA_8116,0,0.0,0,2022-04-14
NLE5RU_97S,0,0.0,0,2022-04-14
NLE5AS_335CL_C24,0,0.0,0,2022-04-15
SFTEYSG1000025645,0,0.0,0,2022-04-15
NLE5SP_5DT_SA,0,0.0,0,2022-04-15
NLE5SP_5DT_SC,0,0.0,0,2022-04-15
NLE5SP_6DBK_AD,0,0.0,0,2022-04-15
NLE5SP_6DP_SC,1,0.0,1,2022-04-15
NLE5SP_6DP_VC,1,0.0,1,2022-04-15
NLE5SP_6DP_XRB,0,0.0,0,2022-04-15
NLE5SP_6DBK_48,0,0.0,0,2022-04-15
NLE5SP_6DBK_DS,0,0.0,0,2022-04-15
NLE5SP_6DBK_E45,0,0.0,0,2022-04-15
NLE5SP_6DBK_E90,0,0.0,0,2022-04-15
NLE5SP_6DBK_TL,0,0.0,0,2022-04-15
NLE5SE_6UT_48,0,0.0,0,2022-04-15
NLE5NC_1443,1,22.99,1,2022-04-15
NLE5RU_97S,1,10.16,4,2022-04-15
NLE5UM_6150,1,3.95,1,2022-04-15
NLE5CO_55300_20,1,5.8,2,2022-04-15
NLE5SP_6DP_36SSCF,1,272.86,1,2022-04-15
NLE5SP_6DT_60SSCF,1,336.75,1,2022-04-15
NLE5SP_6DBK_48SS,1,76.31,1,2022-04-15
NLE5CF_LGL,1,178.91,1,2022-04-15
NLE5IM_BM0110,1,123.4,5,2022-04-15
NLE5SP_6DT_VC,0,0.0,0,2022-04-15
NLE5SP_6DT_XRS,0,0.0,0,2022-04-15
NLE5SP_6DVL_46TA,0,0.0,0,2022-04-15
NLE5SP_6DVL_48,0,0.0,0,2022-04-15
NLE5SP_6DVL_68TA,0,0.0,0,2022-04-15
NLE5SP_6DVL_AD,0,0.0,0,2022-04-15
NLE5SP_6DVL_ADC,0,0.0,0,2022-04-15
NLE5SP_6DVL_ADT,1,0.0,1,2022-04-15
NLE5SP_6DVL_ADWD,0,0.0,0,2022-04-15
NLE5SP_6DVL_E45,0,0.0,0,2022-04-15
NLE5SP_6DT_36SS,0,0.0,0,2022-04-15
NLE5SP_6DT_48SS,0,0.0,0,2022-04-15
NLE5SP_6DT_60CF,0,0.0,0,2022-04-15
NLE5SP_6DT_CS11,0,0.0,0,2022-04-15
NLE5SP_6DT_F6,0,0.0,0,2022-04-15
NLE5SP_6DT_FC,0,0.0,0,2022-04-15
NLE5SP_8DT_VC,0,0.0,0,2022-04-15
NLE5SP_8DBK_48SS,0,0.0,0,2022-04-15
NLE5SA_8115,0,0.0,0,2022-04-15
NLE5SA_8116,0,0.0,0,2022-04-15
NLE5SB_36048M,0,0.0,0,2022-04-15
NLE5SB_36072M,0,0.0,0,2022-04-15
NLE5SC_SUPERCEDAR,0,0.0,0,2022-04-15
NLE5UM_6150,0,0.0,0,2022-04-16
NLE5IM_BM0110,0,0.0,0,2022-04-16
NLE5RU_100S,0,0.0,0,2022-04-16
NLE5SA_8115,0,0.0,0,2022-04-16
NLE5NC_1443,0,0.0,0,2022-04-16
NLE5CO_55300_20,0,0.0,0,2022-04-16
NLE5SA_8116,0,0.0,0,2022-04-16
NLE5SP_6DT_VC,0,0.0,0,2022-04-16
NLE5SP_6DT_LB,0,0.0,0,2022-04-16
NLE5SP_6DT_F6,0,0.0,0,2022-04-16
NLE5SP_6DT_CS11,0,0.0,0,2022-04-16
NLE5SP_6DT_48SS,0,0.0,0,2022-04-16
NLE5SP_6DT_36SS,0,0.0,0,2022-04-16
NLE5SP_6DP_XRB,0,0.0,0,2022-04-16
NLE5SP_6DT_XRS,0,0.0,0,2022-04-16
NLE5SP_6DVL_E45,0,0.0,0,2022-04-16
NLE5SP_6DVL_ADT,0,0.0,0,2022-04-16
NLE5SP_6DVL_ADC,0,0.0,0,2022-04-16
NLE5SP_6DVL_AD,0,0.0,0,2022-04-16
NLE5SP_6DVL_68TA,0,0.0,0,2022-04-16
NLE5SP_6DVL_48,0,0.0,0,2022-04-16
NLE5SP_6DVL_46TA,0,0.0,0,2022-04-16
NLE5SP_6DBK_AD,0,0.0,0,2022-04-16
NLE5SP_5DT_SC,0,0.0,0,2022-04-16
NLE5SP_6DP_VC,0,0.0,0,2022-04-16
NLE5SP_6DP_SC,0,0.0,0,2022-04-16
NLE5SP_6DP_36SSCF,0,0.0,0,2022-04-16
NLE5SP_8DBK_48SS,0,0.0,0,2022-04-16
NLE5RU_97S,2,76.2,30,2022-04-16
NLE5SP_6DT_FC,1,63.31,1,2022-04-16
NLE5SP_6DBK_DS,1,49.62,1,2022-04-16
NLE5SP_6DBK_TL,1,117.81,1,2022-04-16
NLE5SP_6DBK_24,1,27.62,1,2022-04-16
NLE5SP_6DT_60SSCF,1,653.3,2,2022-04-16
NLE5CF_LGL,1,178.91,1,2022-04-16
NLE5SP_6DBK_48,1,124.16,2,2022-04-16
NLE5SP_8DT_VC,0,0.0,0,2022-04-16
NLE5SP_6DBK_48SS,1,76.31,1,2022-04-16
NLE5SE_6UT_48,0,0.0,0,2022-04-16
NLE5SB_36072M,0,0.0,0,2022-04-16
NLE5SB_36048M,0,0.0,0,2022-04-16
NLE5SC_SUPERCEDAR,0,0.0,0,2022-04-16
NLE5CF_LGL,0,0.0,0,2022-04-17
NLE5UM_6150,0,0.0,0,2022-04-17
NLE5SP_6DBK_48,0,0.0,0,2022-04-17
NLE5SP_6DBK_48SS,0,0.0,0,2022-04-17
NLE5SP_6DBK_AD,0,0.0,0,2022-04-17
NLE5SP_6DBK_E45,0,0.0,0,2022-04-17
NLE5SP_6DBK_TL,0,0.0,0,2022-04-17
NLE5SP_6DBK_24,0,0.0,0,2022-04-17
NLE5SP_5DT_SA,0,0.0,0,2022-04-17
NLE5SP_5DT_SC,0,0.0,0,2022-04-17
NLE5SE_6UT_48,0,0.0,0,2022-04-17
NLE5CO_55300_20,1,5.8,2,2022-04-17
NLE5SC_SUPERCEDAR,1,14.25,15,2022-04-17
NLE5SP_6DT_XRS,1,123.98,1,2022-04-17
NLE5SP_6DT_60SSCF,1,336.75,1,2022-04-17
NLE5NC_1443,1,22.99,1,2022-04-17
NLE5SP_6DBK_E90,1,34.71,1,2022-04-17
NLE5SP_6DBK_DS,1,54.13,1,2022-04-17
NLE5SP_6DT_CS11,0,0.0,0,2022-04-17
NLE5SP_6DT_F6,0,0.0,0,2022-04-17
NLE5SP_6DT_FC,0,0.0,0,2022-04-17
NLE5SP_6DT_60CF,0,0.0,0,2022-04-17
NLE5SP_6DT_48SS,0,0.0,0,2022-04-17
NLE5SP_6DT_36SS,0,0.0,0,2022-04-17
NLE5SP_6DP_36SSCF,0,0.0,0,2022-04-17
NLE5SP_6DP_SC,0,0.0,0,2022-04-17
NLE5SP_6DP_VC,0,0.0,0,2022-04-17
NLE5SP_6DP_XRB,0,0.0,0,2022-04-17
NLE5SP_8DBK_48SS,0,0.0,0,2022-04-17
NLE5SP_6DT_VC,0,0.0,0,2022-04-17
NLE5SP_6DVL_46TA,0,0.0,0,2022-04-17
NLE5SP_6DVL_48,0,0.0,0,2022-04-17
NLE5SP_6DVL_68TA,0,0.0,0,2022-04-17
NLE5SP_6DVL_AD,0,0.0,0,2022-04-17
NLE5SP_6DVL_ADC,0,0.0,0,2022-04-17
NLE5SP_6DVL_ADT,0,0.0,0,2022-04-17
NLE5SP_6DVL_E45,0,0.0,0,2022-04-17
NLE5IM_BM0110,0,0.0,0,2022-04-17
NLE5SA_8115,0,0.0,0,2022-04-17
NLE5SA_8116,0,0.0,0,2022-04-17
NLE5RU_97S,0,0.0,0,2022-04-17
NLE5SB_36048M,0,0.0,0,2022-04-17
NLE5SB_36072M,0,0.0,0,2022-04-17
NLE5SP_6DT_60SSCF,0,0.0,0,2022-04-18
NLE5CF_LGL,0,0.0,0,2022-04-18
NLE5UM_6150,0,0.0,0,2022-04-18
NLE5SP_6DBK_24,0,0.0,0,2022-04-18
NLE5SP_6DBK_48SS,0,0.0,0,2022-04-18
NLE5SP_6DP_36SSCF,0,0.0,0,2022-04-18
NLE5SP_6DP_XRB,0,0.0,0,2022-04-18
NLE5SP_6DP_VC,0,0.0,0,2022-04-18
NLE5SP_6DBK_48,0,0.0,0,2022-04-18
NLE5SP_6DBK_AD,0,0.0,0,2022-04-18
NLE5SP_6DBK_DS,0,0.0,0,2022-04-18
NLE5SP_6DBK_E45,0,0.0,0,2022-04-18
NLE5SP_6DBK_E90,0,0.0,0,2022-04-18
NLE5SP_6DBK_TL,0,0.0,0,2022-04-18
NLE5SA_8115,1,17.7,1,2022-04-18
NLE5SP_5DT_SC,2,23.54,2,2022-04-18
NLE5SP_5DT_SA,1,28.58,1,2022-04-18
NLE5SP_6DP_SC,2,38.04,2,2022-04-18
NLE5SC_SUPERCEDAR,1,36.8,40,2022-04-18
NLE5AS_335CL_C24,1,9.89,1,2022-04-18
NLE5CO_55300_20,1,2.9,1,2022-04-18
NLE5SP_6DVL_E45,1,194.9,2,2022-04-18
NLE5SP_6DVL_46TA,1,224.24,1,2022-04-18
NLE5SP_8DT_VC,1,255.55,1,2022-04-18
NLE5SP_8DBK_48SS,1,508.56,8,2022-04-18
NLE5SP_6DT_XRS,1,123.98,1,2022-04-18
NLE5SB_36072M,1,116.1,6,2022-04-18
NLE5SP_6DT_F6,2,119.37,2,2022-04-18
NLE5SP_6DT_VC,1,0.0,1,2022-04-18
NLE5SP_6DVL_48,0,0.0,0,2022-04-18
NLE5SP_6DVL_68TA,0,0.0,0,2022-04-18
NLE5SP_6DVL_AD,0,0.0,0,2022-04-18
NLE5SP_6DVL_ADC,1,0.0,1,2022-04-18
NLE5SP_6DVL_ADT,0,0.0,0,2022-04-18
NLE5SP_6DVL_ADWD,0,0.0,0,2022-04-18
NLE5SP_6DT_36SS,0,0.0,0,2022-04-18
NLE5SP_6DT_48SS,0,0.0,0,2022-04-18
NLE5SP_6DT_60CF,0,0.0,0,2022-04-18
NLE5SP_6DT_CS11,0,0.0,0,2022-04-18
NLE5SP_6DT_LB,0,0.0,0,2022-04-18
NLE5SP_6DT_FC,0,0.0,0,2022-04-18
NLE5IM_BM0110,0,0.0,0,2022-04-18
NLE5NC_1443,0,0.0,0,2022-04-18
NLE5SB_36048M,0,0.0,0,2022-04-18
NLE5SE_6UT_48,0,0.0,0,2022-04-18
NLE5RU_100S,0,0.0,0,2022-04-18
NLE5SA_8116,0,0.0,0,2022-04-18
NLE5RU_97S,0,0.0,0,2022-04-18
NLE5CF_LGL,0,0.0,0,2022-04-19
NLE5UM_6150,0,0.0,0,2022-04-19
NLE5SP_6DBK_E45,0,0.0,0,2022-04-19
NLE5SP_6DBK_DS,0,0.0,0,2022-04-19
NLE5SP_6DBK_48SS,0,0.0,0,2022-04-19
NLE5SE_6UT_48,0,0.0,0,2022-04-19
NLE5CO_55300_20,1,2.9,1,2022-04-19
NLE5SP_5DT_SC,1,23.54,1,2022-04-19
NLE5SP_5DT_SA,1,28.58,1,2022-04-19
NLE5SP_6DBK_AD,1,29.39,1,2022-04-19
NLE5RU_97S,1,30.48,12,2022-04-19
NLE5SP_6DVL_ADC,2,37.27,2,2022-04-19
NLE5AS_335CL_C24,2,38.66,4,2022-04-19
